Método,Quadro (imagem),min_val,max_val
TM_SQDIFF,im362.jpg,7948993.0,198307136.0
TM_SQDIFF,im363.jpg,7985438.0,198043136.0
TM_SQDIFF,im364.jpg,7901548.0,198218912.0
TM_SQDIFF,im365.jpg,7833582.0,197992064.0
TM_SQDIFF,im366.jpg,7821750.0,198067104.0
TM_SQDIFF,im367.jpg,7766376.0,197936752.0
TM_SQDIFF,im368.jpg,7735394.0,198183712.0
TM_SQDIFF,im369.jpg,7809017.0,198043648.0
TM_SQDIFF,im370.jpg,7827467.0,198361056.0
TM_SQDIFF,im371.jpg,7888750.0,198262656.0
TM_SQDIFF,im372.jpg,8013410.0,198578848.0
TM_SQDIFF,im373.jpg,8083684.0,198505232.0
TM_SQDIFF,im374.jpg,8244608.0,198925120.0
TM_SQDIFF,im375.jpg,8585270.0,206489152.0
TM_SQDIFF,im376.jpg,8898287.0,222763776.0
TM_SQDIFF,im377.jpg,9057542.0,239424048.0
TM_SQDIFF,im378.jpg,9282522.0,254825088.0
TM_SQDIFF,im379.jpg,9375348.0,269711136.0
TM_SQDIFF,im380.jpg,9637790.0,283745696.0
TM_SQDIFF,im381.jpg,9781240.0,299197760.0
TM_SQDIFF,im382.jpg,9963420.0,317716416.0
TM_SQDIFF,im383.jpg,10127016.0,337904960.0
TM_SQDIFF,im384.jpg,10344141.0,346456896.0
TM_SQDIFF,im385.jpg,10405401.0,348115648.0
TM_SQDIFF,im386.jpg,10501838.0,349051680.0
TM_SQDIFF,im387.jpg,10519951.0,350837472.0
TM_SQDIFF,im388.jpg,10691123.0,351756800.0
TM_SQDIFF,im389.jpg,10819738.0,354112000.0
TM_SQDIFF,im390.jpg,10959080.0,356013952.0
TM_SQDIFF,im391.jpg,11227044.0,358728736.0
TM_SQDIFF,im392.jpg,11830172.0,360400640.0
TM_SQDIFF,im393.jpg,12597722.0,364045792.0
TM_SQDIFF,im394.jpg,13301531.0,365992768.0
TM_SQDIFF,im395.jpg,13893852.0,368946432.0
TM_SQDIFF,im396.jpg,14071002.0,371018848.0
TM_SQDIFF,im397.jpg,13944455.0,373051232.0
TM_SQDIFF,im398.jpg,13653706.0,373791488.0
TM_SQDIFF,im399.jpg,13388672.0,374849824.0
TM_SQDIFF,im400.jpg,13100708.0,375133568.0
TM_SQDIFF,im401.jpg,12875421.0,376138336.0
TM_SQDIFF,im402.jpg,12610828.0,376504960.0
TM_SQDIFF,im403.jpg,12345464.0,377781760.0
TM_SQDIFF,im404.jpg,12248012.0,379052448.0
TM_SQDIFF,im405.jpg,12132281.0,380631936.0
TM_SQDIFF,im406.jpg,12059359.0,382286592.0
TM_SQDIFF,im407.jpg,12142380.0,383994880.0
TM_SQDIFF,im408.jpg,12076115.0,385746304.0
TM_SQDIFF,im409.jpg,12055739.0,388563776.0
TM_SQDIFF,im410.jpg,12125929.0,391045248.0
TM_SQDIFF,im411.jpg,12304621.0,393579104.0
TM_SQDIFF,im412.jpg,12434464.0,396434272.0
TM_SQDIFF,im413.jpg,12717300.0,398525152.0
TM_SQDIFF,im414.jpg,12898757.0,401351040.0
TM_SQDIFF,im415.jpg,13154224.0,403517152.0
TM_SQDIFF,im416.jpg,13312843.0,405866336.0
TM_SQDIFF,im417.jpg,13622005.0,408039744.0
TM_SQDIFF,im418.jpg,13841013.0,410466016.0
TM_SQDIFF,im419.jpg,13963928.0,411868608.0
TM_SQDIFF,im420.jpg,14142292.0,414108256.0
TM_SQDIFF,im421.jpg,14252577.0,416359520.0
TM_SQDIFF,im422.jpg,14393673.0,418944864.0
TM_SQDIFF,im423.jpg,14487039.0,421117888.0
TM_SQDIFF,im424.jpg,14595082.0,422978976.0
TM_SQDIFF,im425.jpg,14537776.0,424892448.0
TM_SQDIFF,im426.jpg,14637593.0,428105088.0
TM_SQDIFF,im427.jpg,14682105.0,429940640.0
